0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.6414912343025208,0.9997302889823914,3.335841540774709e-07,0.6970292925834656,0.9926812648773193,-0.023377297446131706,0.7503235340118408,0.9641330242156982,-0.041416384279727936,0.7902436852455139,0.9364358186721802,-0.057755786925554276,0.8289567232131958,0.9108940362930298,-0.07611823827028275,0.7302612662315369,0.8811241388320923,-0.049594517797231674,0.7575582265853882,0.8192532062530518,-0.0802290290594101,0.7816937565803528,0.7938526272773743,-0.10136879235506058,0.8033044338226318,0.7827914953231812,-0.11612021178007126,0.7014660239219666,0.8750128149986267,-0.055578749626874924,0.7235112190246582,0.815591037273407,-0.08619160205125809,0.7459409832954407,0.7906396389007568,-0.10628284513950348,0.7675153017044067,0.779799222946167,-0.12198542803525925,0.6687613129615784,0.8815401792526245,-0.06329067051410675,0.6841927170753479,0.8307103514671326,-0.09404022246599197,0.7025057673454285,0.8104730844497681,-0.1087724044919014,0.721648633480072,0.8008483648300171,-0.11941804736852646,0.6355162858963013,0.8984526991844177,-0.07214153558015823,0.6382301449775696,0.8628458976745605,-0.10009797662496567,0.6483417749404907,0.8490282297134399,-0.1117931455373764,0.6594468355178833,0.8415199518203735,-0.12007120996713638,0
0.6713643670082092,0.987445592880249,4.972615101905831e-07,0.7241815328598022,0.9736093282699585,-0.025172483175992966,0.7718481421470642,0.9328333139419556,-0.04207294434309006,0.810937762260437,0.9007694125175476,-0.05676244571805,0.8518158197402954,0.8823642134666443,-0.07331874966621399,0.743587851524353,0.8505637049674988,-0.037718284875154495,0.7656767964363098,0.7864072918891907,-0.06223714351654053,0.7885844111442566,0.7536365985870361,-0.08046611398458481,0.8105027675628662,0.7341208457946777,-0.09254689514636993,0.7122554183006287,0.8439984917640686,-0.03932490199804306,0.7281244993209839,0.7845848798751831,-0.06146281957626343,0.7479261159896851,0.7535811066627502,-0.07661313563585281,0.7687079906463623,0.7330328226089478,-0.08776241540908813,0.680854082107544,0.8499400019645691,-0.04345104470849037,0.6947060227394104,0.7978852987289429,-0.0648752823472023,0.7125778198242188,0.7666103839874268,-0.07518992573022842,0.7322422862052917,0.7435963153839111,-0.08258235454559326,0.6510559320449829,0.8669137954711914,-0.04943652078509331,0.6558555960655212,0.8299965262413025,-0.06873632967472076,0.6686011552810669,0.8132083415985107,-0.07536947727203369,0.6824290752410889,0.8017073273658752,-0.07942026853561401,0
0.6895528435707092,0.9489104747772217,5.00791998092609e-07,0.7525063753128052,0.925627589225769,-0.019645530730485916,0.8064765930175781,0.8722378015518188,-0.0323471836745739,0.8470918536186218,0.8307210803031921,-0.04443855211138725,0.8907368183135986,0.8069043755531311,-0.058700043708086014,0.7758280634880066,0.7989991903305054,-0.02252979949116707,0.7908456325531006,0.7356756925582886,-0.0408315546810627,0.8028339147567749,0.691261887550354,-0.05693021044135094,0.8150045871734619,0.651914119720459,-0.0689181461930275,0.744006872177124,0.7901623249053955,-0.026337742805480957,0.7568581700325012,0.7253677845001221,-0.041542068123817444,0.7721014022827148,0.678036093711853,-0.05689770728349686,0.7884356379508972,0.6376283168792725,-0.06873759627342224,0.7117418646812439,0.794593870639801,-0.03238573297858238,0.721291184425354,0.7324689030647278,-0.047979868948459625,0.7346435785293579,0.6875038146972656,-0.05949392914772034,0.7508779168128967,0.6482750177383423,-0.06780675053596497,0.6794402003288269,0.8135132789611816,-0.040078211575746536,0.675791323184967,0.7604179978370667,-0.05524077266454697,0.6812903881072998,0.7237958908081055,-0.06177033856511116,0.6919664740562439,0.6915141940116882,-0.06563451141119003,0
0.7070572376251221,0.9126286506652832,5.331791612661618e-07,0.7743837237358093,0.8979350924491882,-0.02528448775410652,0.8302080631256104,0.846522331237793,-0.04019080102443695,0.8758119940757751,0.802294909954071,-0.05367458611726761,0.9219365119934082,0.7752346396446228,-0.0696621835231781,0.8012875914573669,0.7554534673690796,-0.03037908673286438,0.8172669410705566,0.6850729584693909,-0.05193883925676346,0.8285858631134033,0.6347939968109131,-0.07042253017425537,0.8395902514457703,0.5882996320724487,-0.08442164212465286,0.7686546444892883,0.7425282001495361,-0.034205276519060135,0.7853090167045593,0.6689314842224121,-0.052835557609796524,0.8020178079605103,0.6148075461387634,-0.07145615667104721,0.8195124268531799,0.5681295394897461,-0.08550183475017548,0.7335129976272583,0.7473407983779907,-0.04045138880610466,0.748309850692749,0.674647867679596,-0.061222754418849945,0.763023853302002,0.6232596039772034,-0.07764642685651779,0.7811362147331238,0.5783780813217163,-0.08911140263080597,0.6975542902946472,0.7700874209403992,-0.04839625954627991,0.6915634870529175,0.712864100933075,-0.07048926502466202,0.6955515146255493,0.6755847930908203,-0.08091697096824646,0.7058707475662231,0.6441105008125305,-0.0868823379278183,0
0.7260096073150635,0.9002348780632019,5.712760753340262e-07,0.7843744158744812,0.8926228880882263,-0.026003209874033928,0.8347330093383789,0.8398547768592834,-0.04211118072271347,0.8783141374588013,0.7986226677894592,-0.05673299357295036,0.9228689670562744,0.7724690437316895,-0.07370693236589432,0.8066980838775635,0.7231009602546692,-0.038586556911468506,0.8282085061073303,0.63596510887146,-0.0671769455075264,0.8515939712524414,0.5847363471984863,-0.0879659503698349,0.8763136267662048,0.5456461906433105,-0.10207188874483109,0.7738665342330933,0.7172621488571167,-0.04455284774303436,0.7879877090454102,0.6273135542869568,-0.06894686073064804,0.8090133666992188,0.5702952146530151,-0.08798720687627792,0.8326749205589294,0.5260447263717651,-0.10145319253206253,0.7390944361686707,0.7345990538597107,-0.05334712937474251,0.7514975070953369,0.6526176929473877,-0.07954370230436325,0.7679793238639832,0.6003467440605164,-0.0958663746714592,0.7898554801940918,0.5559090971946716,-0.10640688240528107,0.704937756061554,0.7713338136672974,-0.06397343426942825,0.693091094493866,0.71055006980896,-0.09091570228338242,0.6983088850975037,0.6732717156410217,-0.1026594340801239,0.7107727527618408,0.6410056352615356,-0.10911950469017029,0
0.7426385283470154,0.8817785382270813,5.445502893053344e-07,0.808271050453186,0.8700588941574097,-0.024552546441555023,0.8631947636604309,0.8172256350517273,-0.041817378252744675,0.9068384170532227,0.7760922908782959,-0.0581565760076046,0.9510959982872009,0.7499802708625793,-0.07669892907142639,0.8329200744628906,0.6884555816650391,-0.03873090073466301,0.8514223098754883,0.5975942015647888,-0.06836357712745667,0.8748863339424133,0.5470349192619324,-0.09021543711423874,0.9013299345970154,0.5087090730667114,-0.10476962476968765,0.7998027205467224,0.6861914396286011,-0.04543188586831093,0.8075747489929199,0.5928353071212769,-0.07092111557722092,0.8278900980949402,0.5350445508956909,-0.0896480605006218,0.8510814905166626,0.48998111486434937,-0.10302472114562988,0.7662279605865479,0.7056736946105957,-0.05520866438746452,0.7738244533538818,0.6175702810287476,-0.08040442317724228,0.789848268032074,0.562429666519165,-0.09567692130804062,0.8106630444526672,0.5155553221702576,-0.10576771199703217,0.73348468542099,0.7428743839263916,-0.06699643284082413,0.7212839126586914,0.6750553846359253,-0.09167508780956268,0.725784182548523,0.6315402984619141,-0.10293137282133102,0.7369030714035034,0.5925806760787964,-0.10949832946062088,0
0.7368131875991821,0.8863610625267029,3.989096057921415e-07,0.8060159683227539,0.8701629638671875,-0.023123091086745262,0.8621174097061157,0.8170015215873718,-0.040177106857299805,0.906511664390564,0.7758675813674927,-0.05652043595910072,0.9499886631965637,0.7459922432899475,-0.0748387798666954,0.8340140581130981,0.6894821524620056,-0.03795311599969864,0.8543698787689209,0.5982850193977356,-0.06767641007900238,0.8762792348861694,0.5490388870239258,-0.0891428142786026,0.9004055261611938,0.5111473798751831,-0.10358696430921555,0.8013383150100708,0.6874622702598572,-0.04628599435091019,0.8113638758659363,0.589896559715271,-0.07223153859376907,0.8340848088264465,0.5307688117027283,-0.09161494672298431,0.8590027689933777,0.48251307010650635,-0.1056770384311676,0.7673157453536987,0.7069882154464722,-0.05751454457640648,0.7743996381759644,0.6161621809005737,-0.08344226330518723,0.792199432849884,0.55989670753479,-0.10005276650190353,0.8143196105957031,0.509912371635437,-0.11148646473884583,0.7342708110809326,0.7442119121551514,-0.0705563947558403,0.7215256690979004,0.676914632320404,-0.0967855229973793,0.7263593077659607,0.631842315196991,-0.10952410101890564,0.7371626496315002,0.5900243520736694,-0.11740941554307938,0
0.7609841823577881,0.8757907152175903,4.977599701305735e-07,0.8295939564704895,0.8613277673721313,-0.02543666400015354,0.8880257606506348,0.8090132474899292,-0.04380520060658455,0.9334645867347717,0.7670148611068726,-0.06152532622218132,0.9766770005226135,0.7357980608940125,-0.08092992007732391,0.8592815399169922,0.6762959957122803,-0.041005611419677734,0.8823908567428589,0.5751721262931824,-0.07239487022161484,0.9063838124275208,0.5179456472396851,-0.09468349814414978,0.9332059621810913,0.47226768732070923,-0.11004965752363205,0.8290110230445862,0.6720456480979919,-0.04888443648815155,0.8418225646018982,0.569770336151123,-0.07756856828927994,0.864965558052063,0.5066605806350708,-0.09750372171401978,0.8898045420646667,0.4548276960849762,-0.1116742342710495,0.7967495918273926,0.6905909776687622,-0.0598321370780468,0.805548369884491,0.5932542085647583,-0.08747726678848267,0.8226994872093201,0.5333964228630066,-0.10321174561977386,0.8439516425132751,0.4812226891517639,-0.113709956407547,0.7640489935874939,0.7271677255630493,-0.07297317683696747,0.7531730532646179,0.6552278995513916,-0.09992112964391708,0.7566245794296265,0.6081916689872742,-0.11237888038158417,0.7653051018714905,0.5644306540489197,-0.11989445239305496,0
0.7573516368865967,0.8779486417770386,4.037776477616717e-07,0.8281819820404053,0.8610948324203491,-0.024292409420013428,0.8853914141654968,0.8073193430900574,-0.043277159333229065,0.9300806522369385,0.7648600935935974,-0.0619501918554306,0.9740000367164612,0.7329505085945129,-0.08262771368026733,0.860800564289093,0.6774510741233826,-0.042816124856472015,0.8826791048049927,0.57688307762146,-0.07575631141662598,0.9062644839286804,0.52076256275177,-0.09914780408143997,0.9323984384536743,0.4751145839691162,-0.11515524983406067,0.8295262455940247,0.6748566031455994,-0.0520668551325798,0.8425456285476685,0.5700739622116089,-0.08188273012638092,0.8668086528778076,0.5059942603111267,-0.10341708362102509,0.892333984375,0.45188578963279724,-0.11901137232780457,0.7962577939033508,0.6936803460121155,-0.06411243230104446,0.8038442134857178,0.5962498784065247,-0.09290813654661179,0.8218780755996704,0.5351549386978149,-0.11049928516149521,0.8433157801628113,0.4808143377304077,-0.12258207052946091,0.7629214525222778,0.7296178340911865,-0.07808458805084229,0.7516930103302002,0.6564285755157471,-0.10634207725524902,0.7551449537277222,0.6069505214691162,-0.12006762623786926,0.7629310488700867,0.5608475804328918,-0.12881162762641907,0
0.7837488055229187,0.86832594871521,3.9601420098733797e-07,0.8520078659057617,0.8539397716522217,-0.023499468341469765,0.9126229286193848,0.7964633107185364,-0.03933042287826538,0.9583854079246521,0.7527238130569458,-0.055276256054639816,1.0030089616775513,0.7259351015090942,-0.07253918796777725,0.8894595503807068,0.6559341549873352,-0.030916783958673477,0.9156055450439453,0.5606325268745422,-0.05956624448299408,0.9385794401168823,0.5071342587471008,-0.08151151239871979,0.9638079404830933,0.46292203664779663,-0.09743373841047287,0.8589614629745483,0.6507909893989563,-0.0393068753182888,0.8705511689186096,0.5552579164505005,-0.06651657074689865,0.8921306133270264,0.4965868890285492,-0.08703222125768661,0.9153047800064087,0.4464254677295685,-0.10211345553398132,0.8274024128913879,0.6682746410369873,-0.051189351826906204,0.8351832032203674,0.5778557062149048,-0.07815215736627579,0.8568512201309204,0.5252719521522522,-0.09359785914421082,0.8816959261894226,0.4776614308357239,-0.10417525470256805,0.7952888011932373,0.7050179839134216,-0.06540508568286896,0.786128044128418,0.6351365447044373,-0.09101403504610062,0.7926372289657593,0.5889528393745422,-0.10287430882453918,0.8044979572296143,0.5448412895202637,-0.11052297055721283,0
